No.,Insurance undertaking,category,value,Tabelle,year
167,VORARLBERGER V.a.G.,Advances against policies,51000,"Table 1:  Balance sheet, assets (Life insurance)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Advances against policies,15000,"Table 1:  Balance sheet, assets (Life insurance)",2018
170,Allianz Leben Vers. AG,Advances against policies,1122000,"Table 1:  Balance sheet, assets (Life insurance)",2018
173,WIENER STÄDTISCHE Vers. AG,Advances against policies,6801000,"Table 1:  Balance sheet, assets (Life insurance)",2018
176,WÜSTENROT Vers. AG,Advances against policies,18015000,"Table 1:  Balance sheet, assets (Life insurance)",2018
177,APK Versicherung AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
185,Nürnberger Versicherung AG,Advances against policies,462000,"Table 1:  Balance sheet, assets (Life insurance)",2018
195,FWU Life Insurance Austria AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
116,UNIQA Österreich Vers. AG,Other loans,40955000,"Table 1:  Balance sheet, assets (Life insurance)",2018
121,BAWAG P.S.K. Versicherung AG,Other loans,1.26e+08,"Table 1:  Balance sheet, assets (Life insurance)",2018
123,Helvetia Versicherungen AG,Other loans,1.19e+08,"Table 1:  Balance sheet, assets (Life insurance)",2018
126,DONAU Versicherung AG VIG,Other loans,69226000,"Table 1:  Balance sheet, assets (Life insurance)",2018
128,GENERALI Versicherung AG,Other loans,386434000,"Table 1:  Balance sheet, assets (Life insurance)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
135,GRAWE Versicherung AG,Other loans,22879000,"Table 1:  Balance sheet, assets (Life insurance)",2018
140,HYPO Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
141,Kärntner Landes V.a.G.,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
142,ZÜRICH Versicherungs-AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
145,MERKUR Versicherung AG,Other loans,2.5e+07,"Table 1:  Balance sheet, assets (Life insurance)",2018
150,ÖBV V.a.G.,Other loans,102484000,"Table 1:  Balance sheet, assets (Life insurance)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Other loans,1e+06,"Table 1:  Balance sheet, assets (Life insurance)",2018
165,ERGO Versicherung AG,Other loans,47657000,"Table 1:  Balance sheet, assets (Life insurance)",2018
167,VORARLBERGER V.a.G.,Other loans,19200000,"Table 1:  Balance sheet, assets (Life insurance)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Other loans,10113000,"Table 1:  Balance sheet, assets (Life insurance)",2018
170,Allianz Leben Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
173,WIENER STÄDTISCHE Vers. AG,Other loans,299304000,"Table 1:  Balance sheet, assets (Life insurance)",2018
176,WÜSTENROT Vers. AG,Other loans,193672000,"Table 1:  Balance sheet, assets (Life insurance)",2018
177,APK Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
185,Nürnberger Versicherung AG,Other loans,11076000,"Table 1:  Balance sheet, assets (Life insurance)",2018
195,FWU Life Insurance Austria AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
116,UNIQA Österreich Vers. AG,Deposits with credit institutions,8e+07,"Table 1:  Balance sheet, assets (Life insurance)",2018
121,BAWAG P.S.K. Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
123,Helvetia Versicherungen AG,Deposits with credit institutions,15113000,"Table 1:  Balance sheet, assets (Life insurance)",2018
126,DONAU Versicherung AG VIG,Deposits with credit institutions,5e+06,"Table 1:  Balance sheet, assets (Life insurance)",2018
128,GENERALI Versicherung AG,Deposits with credit institutions,108314000,"Table 1:  Balance sheet, assets (Life insurance)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
135,GRAWE Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
140,HYPO Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
141,Kärntner Landes V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
142,ZÜRICH Versicherungs-AG,Deposits with credit institutions,1046000,"Table 1:  Balance sheet, assets (Life insurance)",2018
145,MERKUR Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
150,ÖBV V.a.G.,Deposits with credit institutions,265000,"Table 1:  Balance sheet, assets (Life insurance)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with credit institutions,23222000,"Table 1:  Balance sheet, assets (Life insurance)",2018
165,ERGO Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
167,VORARLBERGER V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
170,Allianz Leben Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
173,WIENER STÄDTISCHE Vers. AG,Deposits with credit institutions,126096000,"Table 1:  Balance sheet, assets (Life insurance)",2018
176,WÜSTENROT Vers. AG,Deposits with credit institutions,44900000,"Table 1:  Balance sheet, assets (Life insurance)",2018
177,APK Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
185,Nürnberger Versicherung AG,Deposits with credit institutions,7500000,"Table 1:  Balance sheet, assets (Life insurance)",2018
195,FWU Life Insurance Austria AG,Deposits with credit institutions,13263000,"Table 1:  Balance sheet, assets (Life insurance)",2018
116,UNIQA Österreich Vers. AG,Other financial investments,258000,"Table 1:  Balance sheet, assets (Life insurance)",2018
121,BAWAG P.S.K. Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
123,Helvetia Versicherungen AG,Other financial investments,869000,"Table 1:  Balance sheet, assets (Life insurance)",2018
126,DONAU Versicherung AG VIG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
128,GENERALI Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
135,GRAWE Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
140,HYPO Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
141,Kärntner Landes V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
142,ZÜRICH Versicherungs-AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
145,MERKUR Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
150,ÖBV V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
165,ERGO Versicherung AG,Other financial investments,540000,"Table 1:  Balance sheet, assets (Life insurance)",2018
167,VORARLBERGER V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
170,Allianz Leben Vers. AG,Other financial investments,5755000,"Table 1:  Balance sheet, assets (Life insurance)",2018
173,WIENER STÄDTISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
176,WÜSTENROT Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
177,APK Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
185,Nürnberger Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
195,FWU Life Insurance Austria AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
116,UNIQA Österreich Vers. AG,Deposits with ceding undertakings,1070000,"Table 1:  Balance sheet, assets (Life insurance)",2018
121,BAWAG P.S.K. Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
123,Helvetia Versicherungen AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
126,DONAU Versicherung AG VIG,Deposits with ceding undertakings,2185000,"Table 1:  Balance sheet, assets (Life insurance)",2018
128,GENERALI Versicherung AG,Deposits with ceding undertakings,9051000,"Table 1:  Balance sheet, assets (Life insurance)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
135,GRAWE Versicherung AG,Deposits with ceding undertakings,23000,"Table 1:  Balance sheet, assets (Life insurance)",2018
140,HYPO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
141,Kärntner Landes V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
142,ZÜRICH Versicherungs-AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
145,MERKUR Versicherung AG,Deposits with ceding undertakings,65000,"Table 1:  Balance sheet, assets (Life insurance)",2018
150,ÖBV V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
165,ERGO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
167,VORARLBERGER V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
170,Allianz Leben Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
173,WIENER STÄDTISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
176,WÜSTENROT Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
177,APK Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
185,Nürnberger Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
195,FWU Life Insurance Austria AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
116,UNIQA Österreich Vers. AG,Investments related to unit and index linked policies,4311021000,"Table 1:  Balance sheet, assets (Life insurance)",2018
121,BAWAG P.S.K. Versicherung AG,Investments related to unit and index linked policies,531019000,"Table 1:  Balance sheet, assets (Life insurance)",2018
123,Helvetia Versicherungen AG,Investments related to unit and index linked policies,612490000,"Table 1:  Balance sheet, assets (Life insurance)",2018
126,DONAU Versicherung AG VIG,Investments related to unit and index linked policies,394230000,"Table 1:  Balance sheet, assets (Life insurance)",2018
128,GENERALI Versicherung AG,Investments related to unit and index linked policies,1417492000,"Table 1:  Balance sheet, assets (Life insurance)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,22784000,"Table 1:  Balance sheet, assets (Life insurance)",2018
135,GRAWE Versicherung AG,Investments related to unit and index linked policies,207566000,"Table 1:  Balance sheet, assets (Life insurance)",2018
140,HYPO Versicherung AG,Investments related to unit and index linked policies,29445000,"Table 1:  Balance sheet, assets (Life insurance)",2018
141,Kärntner Landes V.a.G.,Investments related to unit and index linked policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2018
142,ZÜRICH Versicherungs-AG,Investments related to unit and index linked policies,300038000,"Table 1:  Balance sheet, assets (Life insurance)",2018
145,MERKUR Versicherung AG,Investments related to unit and index linked policies,131342000,"Table 1:  Balance sheet, assets (Life insurance)",2018
150,ÖBV V.a.G.,Investments related to unit and index linked policies,82085000,"Table 1:  Balance sheet, assets (Life insurance)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Investments related to unit and index linked policies,5039000,"Table 1:  Balance sheet, assets (Life insurance)",2018
165,ERGO Versicherung AG,Investments related to unit and index linked policies,1509556000,"Table 1:  Balance sheet, assets (Life insurance)",2018
167,VORARLBERGER V.a.G.,Investments related to unit and index linked policies,44144000,"Table 1:  Balance sheet, assets (Life insurance)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,725223000,"Table 1:  Balance sheet, assets (Life insurance)",2018
170,Allianz Leben Vers. AG,Investments related to unit and index linked policies,966893000,"Table 1:  Balance sheet, assets (Life insurance)",2018
173,WIENER STÄDTISCHE Vers. AG,Investments related to unit and index linked policies,4792046000,"Table 1:  Balance sheet, assets (Life insurance)",2018
176,WÜSTENROT Vers. AG,Investments related to unit and index linked policies,437847000,"Table 1:  Balance sheet, assets (Life insurance)",2018
177,APK Versicherung AG,Investments related to unit and index linked policies,58386000,"Table 1:  Balance sheet, assets (Life insurance)",2018
185,Nürnberger Versicherung AG,Investments related to unit and index linked policies,549924000,"Table 1:  Balance sheet, assets (Life insurance)",2018
195,FWU Life Insurance Austria AG,Investments related to unit and index linked policies,1111133000,"Table 1:  Balance sheet, assets (Life insurance)",2018
116,UNIQA Österreich Vers. AG,Debts owed by policyholders arising from direct operations,15568000,"Table 1:  Balance sheet, assets (Life insurance)",2018
121,BAWAG P.S.K. Versicherung AG,Debts owed by policyholders arising from direct operations,5814000,"Table 1:  Balance sheet, assets (Life insurance)",2018
123,Helvetia Versicherungen AG,Debts owed by policyholders arising from direct operations,210000,"Table 1:  Balance sheet, assets (Life insurance)",2018
126,DONAU Versicherung AG VIG,Debts owed by policyholders arising from direct operations,2462000,"Table 1:  Balance sheet, assets (Life insurance)",2018
