No.,Insurance undertaking,category,value,Tabelle,year
123,Helvetia Versicherungen AG,Advances against policies,1124000,"Table 1:  Balance sheet, assets (Life insurance)",2017
126,DONAU Versicherung AG VIG,Advances against policies,2694000,"Table 1:  Balance sheet, assets (Life insurance)",2017
127,SPARKASSEN Vers. AG VIG,Advances against policies,20000,"Table 1:  Balance sheet, assets (Life insurance)",2017
128,GENERALI Versicherung AG,Advances against policies,194000,"Table 1:  Balance sheet, assets (Life insurance)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Advances against policies,2e+05,"Table 1:  Balance sheet, assets (Life insurance)",2017
135,GRAWE Versicherung AG,Advances against policies,1289000,"Table 1:  Balance sheet, assets (Life insurance)",2017
140,HYPO Versicherung AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
141,Kärntner Landes V.a.G.,Advances against policies,37000,"Table 1:  Balance sheet, assets (Life insurance)",2017
142,ZÜRICH Versicherungs-AG,Advances against policies,211000,"Table 1:  Balance sheet, assets (Life insurance)",2017
145,MERKUR Versicherung AG,Advances against policies,43000,"Table 1:  Balance sheet, assets (Life insurance)",2017
150,ÖBV V.a.G.,Advances against policies,2788000,"Table 1:  Balance sheet, assets (Life insurance)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
165,ERGO Versicherung AG,Advances against policies,896000,"Table 1:  Balance sheet, assets (Life insurance)",2017
167,VORARLBERGER V.a.G.,Advances against policies,4000,"Table 1:  Balance sheet, assets (Life insurance)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Advances against policies,15000,"Table 1:  Balance sheet, assets (Life insurance)",2017
170,Allianz Leben Vers. AG,Advances against policies,1545000,"Table 1:  Balance sheet, assets (Life insurance)",2017
173,WIENER STÄDTISCHE Vers. AG,Advances against policies,7480000,"Table 1:  Balance sheet, assets (Life insurance)",2017
176,WÜSTENROT Vers. AG,Advances against policies,18236000,"Table 1:  Balance sheet, assets (Life insurance)",2017
177,APK Versicherung AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
185,Nürnberger Versicherung AG,Advances against policies,327000,"Table 1:  Balance sheet, assets (Life insurance)",2017
195,FWU Life Insurance Austria AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
116,UNIQA Österreich Vers. AG,Other loans,2635000,"Table 1:  Balance sheet, assets (Life insurance)",2017
121,BAWAG P.S.K. Versicherung AG,Other loans,1.23e+08,"Table 1:  Balance sheet, assets (Life insurance)",2017
123,Helvetia Versicherungen AG,Other loans,1.29e+08,"Table 1:  Balance sheet, assets (Life insurance)",2017
126,DONAU Versicherung AG VIG,Other loans,104274000,"Table 1:  Balance sheet, assets (Life insurance)",2017
127,SPARKASSEN Vers. AG VIG,Other loans,186686000,"Table 1:  Balance sheet, assets (Life insurance)",2017
128,GENERALI Versicherung AG,Other loans,435434000,"Table 1:  Balance sheet, assets (Life insurance)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
135,GRAWE Versicherung AG,Other loans,22256000,"Table 1:  Balance sheet, assets (Life insurance)",2017
140,HYPO Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
141,Kärntner Landes V.a.G.,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
142,ZÜRICH Versicherungs-AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
145,MERKUR Versicherung AG,Other loans,3e+07,"Table 1:  Balance sheet, assets (Life insurance)",2017
150,ÖBV V.a.G.,Other loans,124501000,"Table 1:  Balance sheet, assets (Life insurance)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Other loans,1e+06,"Table 1:  Balance sheet, assets (Life insurance)",2017
165,ERGO Versicherung AG,Other loans,41185000,"Table 1:  Balance sheet, assets (Life insurance)",2017
167,VORARLBERGER V.a.G.,Other loans,16200000,"Table 1:  Balance sheet, assets (Life insurance)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Other loans,5e+06,"Table 1:  Balance sheet, assets (Life insurance)",2017
170,Allianz Leben Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
173,WIENER STÄDTISCHE Vers. AG,Other loans,212486000,"Table 1:  Balance sheet, assets (Life insurance)",2017
176,WÜSTENROT Vers. AG,Other loans,164931000,"Table 1:  Balance sheet, assets (Life insurance)",2017
177,APK Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
185,Nürnberger Versicherung AG,Other loans,16064000,"Table 1:  Balance sheet, assets (Life insurance)",2017
195,FWU Life Insurance Austria AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
116,UNIQA Österreich Vers. AG,Deposits with credit institutions,8e+07,"Table 1:  Balance sheet, assets (Life insurance)",2017
121,BAWAG P.S.K. Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
123,Helvetia Versicherungen AG,Deposits with credit institutions,2e+07,"Table 1:  Balance sheet, assets (Life insurance)",2017
126,DONAU Versicherung AG VIG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
127,SPARKASSEN Vers. AG VIG,Deposits with credit institutions,57500000,"Table 1:  Balance sheet, assets (Life insurance)",2017
128,GENERALI Versicherung AG,Deposits with credit institutions,108246000,"Table 1:  Balance sheet, assets (Life insurance)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
135,GRAWE Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
140,HYPO Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
141,Kärntner Landes V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
142,ZÜRICH Versicherungs-AG,Deposits with credit institutions,3010000,"Table 1:  Balance sheet, assets (Life insurance)",2017
145,MERKUR Versicherung AG,Deposits with credit institutions,1e+07,"Table 1:  Balance sheet, assets (Life insurance)",2017
150,ÖBV V.a.G.,Deposits with credit institutions,265000,"Table 1:  Balance sheet, assets (Life insurance)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with credit institutions,16492000,"Table 1:  Balance sheet, assets (Life insurance)",2017
165,ERGO Versicherung AG,Deposits with credit institutions,1110000,"Table 1:  Balance sheet, assets (Life insurance)",2017
167,VORARLBERGER V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
170,Allianz Leben Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
173,WIENER STÄDTISCHE Vers. AG,Deposits with credit institutions,20096000,"Table 1:  Balance sheet, assets (Life insurance)",2017
176,WÜSTENROT Vers. AG,Deposits with credit institutions,7e+07,"Table 1:  Balance sheet, assets (Life insurance)",2017
177,APK Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
185,Nürnberger Versicherung AG,Deposits with credit institutions,1.1e+07,"Table 1:  Balance sheet, assets (Life insurance)",2017
195,FWU Life Insurance Austria AG,Deposits with credit institutions,12513000,"Table 1:  Balance sheet, assets (Life insurance)",2017
116,UNIQA Österreich Vers. AG,Other financial investments,258000,"Table 1:  Balance sheet, assets (Life insurance)",2017
121,BAWAG P.S.K. Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
123,Helvetia Versicherungen AG,Other financial investments,680000,"Table 1:  Balance sheet, assets (Life insurance)",2017
126,DONAU Versicherung AG VIG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
127,SPARKASSEN Vers. AG VIG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
128,GENERALI Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
135,GRAWE Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
140,HYPO Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
141,Kärntner Landes V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
142,ZÜRICH Versicherungs-AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
145,MERKUR Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
150,ÖBV V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
165,ERGO Versicherung AG,Other financial investments,540000,"Table 1:  Balance sheet, assets (Life insurance)",2017
167,VORARLBERGER V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
170,Allianz Leben Vers. AG,Other financial investments,2651000,"Table 1:  Balance sheet, assets (Life insurance)",2017
173,WIENER STÄDTISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
176,WÜSTENROT Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
177,APK Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
185,Nürnberger Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
195,FWU Life Insurance Austria AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
116,UNIQA Österreich Vers. AG,Deposits with ceding undertakings,468000,"Table 1:  Balance sheet, assets (Life insurance)",2017
121,BAWAG P.S.K. Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
123,Helvetia Versicherungen AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
126,DONAU Versicherung AG VIG,Deposits with ceding undertakings,2676000,"Table 1:  Balance sheet, assets (Life insurance)",2017
127,SPARKASSEN Vers. AG VIG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
128,GENERALI Versicherung AG,Deposits with ceding undertakings,9376000,"Table 1:  Balance sheet, assets (Life insurance)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
135,GRAWE Versicherung AG,Deposits with ceding undertakings,16000,"Table 1:  Balance sheet, assets (Life insurance)",2017
140,HYPO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
141,Kärntner Landes V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
142,ZÜRICH Versicherungs-AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
145,MERKUR Versicherung AG,Deposits with ceding undertakings,27000,"Table 1:  Balance sheet, assets (Life insurance)",2017
150,ÖBV V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
165,ERGO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
167,VORARLBERGER V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
170,Allianz Leben Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
173,WIENER STÄDTISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
176,WÜSTENROT Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
177,APK Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
185,Nürnberger Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
195,FWU Life Insurance Austria AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
116,UNIQA Österreich Vers. AG,Investments related to unit and index linked policies,4472657000,"Table 1:  Balance sheet, assets (Life insurance)",2017
121,BAWAG P.S.K. Versicherung AG,Investments related to unit and index linked policies,580049000,"Table 1:  Balance sheet, assets (Life insurance)",2017
123,Helvetia Versicherungen AG,Investments related to unit and index linked policies,573698000,"Table 1:  Balance sheet, assets (Life insurance)",2017
126,DONAU Versicherung AG VIG,Investments related to unit and index linked policies,441245000,"Table 1:  Balance sheet, assets (Life insurance)",2017
127,SPARKASSEN Vers. AG VIG,Investments related to unit and index linked policies,2450626000,"Table 1:  Balance sheet, assets (Life insurance)",2017
128,GENERALI Versicherung AG,Investments related to unit and index linked policies,1543923000,"Table 1:  Balance sheet, assets (Life insurance)",2017
129,NIEDERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,23874000,"Table 1:  Balance sheet, assets (Life insurance)",2017
135,GRAWE Versicherung AG,Investments related to unit and index linked policies,224881000,"Table 1:  Balance sheet, assets (Life insurance)",2017
140,HYPO Versicherung AG,Investments related to unit and index linked policies,30686000,"Table 1:  Balance sheet, assets (Life insurance)",2017
141,Kärntner Landes V.a.G.,Investments related to unit and index linked policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2017
142,ZÜRICH Versicherungs-AG,Investments related to unit and index linked policies,291310000,"Table 1:  Balance sheet, assets (Life insurance)",2017
145,MERKUR Versicherung AG,Investments related to unit and index linked policies,141471000,"Table 1:  Balance sheet, assets (Life insurance)",2017
150,ÖBV V.a.G.,Investments related to unit and index linked policies,91899000,"Table 1:  Balance sheet, assets (Life insurance)",2017
