No.,Insurance undertaking,category,value,Tabelle,year
167,VORARLBERGER V.a.G.,Advances against policies,51000,"Table 1:  Balance sheet, assets (Life insurance)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Advances against policies,15000,"Table 1:  Balance sheet, assets (Life insurance)",2019
170,Allianz Leben Vers. AG,Advances against policies,992000,"Table 1:  Balance sheet, assets (Life insurance)",2019
173,WIENER STÄDTISCHE Vers. AG,Advances against policies,5710000,"Table 1:  Balance sheet, assets (Life insurance)",2019
176,WÜSTENROT Vers. AG,Advances against policies,17951000,"Table 1:  Balance sheet, assets (Life insurance)",2019
177,APK Versicherung AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
185,Nürnberger Versicherung AG,Advances against policies,570000,"Table 1:  Balance sheet, assets (Life insurance)",2019
195,FWU Life Insurance Austria AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
116,UNIQA Österreich Versicherungen AG,Other loans,70232000,"Table 1:  Balance sheet, assets (Life insurance)",2019
121,BAWAG P.S.K. Versicherung AG,Other loans,1.23e+08,"Table 1:  Balance sheet, assets (Life insurance)",2019
123,Helvetia Versicherungen AG,Other loans,1.19e+08,"Table 1:  Balance sheet, assets (Life insurance)",2019
126,DONAU Versicherung AG VIG,Other loans,53910000,"Table 1:  Balance sheet, assets (Life insurance)",2019
128,GENERALI Versicherung AG,Other loans,386434000,"Table 1:  Balance sheet, assets (Life insurance)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
135,GRAWE Versicherung AG,Other loans,23523000,"Table 1:  Balance sheet, assets (Life insurance)",2019
140,HYPO Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
141,Kärntner Landes V.a.G.,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
142,ZÜRICH Versicherungs-AG,Other loans,10750000,"Table 1:  Balance sheet, assets (Life insurance)",2019
145,MERKUR Versicherung AG,Other loans,2.5e+07,"Table 1:  Balance sheet, assets (Life insurance)",2019
150,ÖBV V.a.G.,Other loans,7e+07,"Table 1:  Balance sheet, assets (Life insurance)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Other loans,1e+06,"Table 1:  Balance sheet, assets (Life insurance)",2019
165,ERGO Versicherung AG,Other loans,49612000,"Table 1:  Balance sheet, assets (Life insurance)",2019
167,VORARLBERGER V.a.G.,Other loans,13500000,"Table 1:  Balance sheet, assets (Life insurance)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Other loans,10113000,"Table 1:  Balance sheet, assets (Life insurance)",2019
170,Allianz Leben Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
173,WIENER STÄDTISCHE Vers. AG,Other loans,394289000,"Table 1:  Balance sheet, assets (Life insurance)",2019
176,WÜSTENROT Vers. AG,Other loans,261771000,"Table 1:  Balance sheet, assets (Life insurance)",2019
177,APK Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
185,Nürnberger Versicherung AG,Other loans,11026000,"Table 1:  Balance sheet, assets (Life insurance)",2019
195,FWU Life Insurance Austria AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
116,UNIQA Österreich Versicherungen AG,Deposits with credit institutions,8e+07,"Table 1:  Balance sheet, assets (Life insurance)",2019
121,BAWAG P.S.K. Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
123,Helvetia Versicherungen AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
126,DONAU Versicherung AG VIG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
128,GENERALI Versicherung AG,Deposits with credit institutions,56826000,"Table 1:  Balance sheet, assets (Life insurance)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
135,GRAWE Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
140,HYPO Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
141,Kärntner Landes V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
142,ZÜRICH Versicherungs-AG,Deposits with credit institutions,726000,"Table 1:  Balance sheet, assets (Life insurance)",2019
145,MERKUR Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
150,ÖBV V.a.G.,Deposits with credit institutions,440000,"Table 1:  Balance sheet, assets (Life insurance)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with credit institutions,22367000,"Table 1:  Balance sheet, assets (Life insurance)",2019
165,ERGO Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
167,VORARLBERGER V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
170,Allianz Leben Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
173,WIENER STÄDTISCHE Vers. AG,Deposits with credit institutions,108088000,"Table 1:  Balance sheet, assets (Life insurance)",2019
176,WÜSTENROT Vers. AG,Deposits with credit institutions,29900000,"Table 1:  Balance sheet, assets (Life insurance)",2019
177,APK Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
185,Nürnberger Versicherung AG,Deposits with credit institutions,11500000,"Table 1:  Balance sheet, assets (Life insurance)",2019
195,FWU Life Insurance Austria AG,Deposits with credit institutions,11699000,"Table 1:  Balance sheet, assets (Life insurance)",2019
116,UNIQA Österreich Versicherungen AG,Other financial investments,258000,"Table 1:  Balance sheet, assets (Life insurance)",2019
121,BAWAG P.S.K. Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
123,Helvetia Versicherungen AG,Other financial investments,352000,"Table 1:  Balance sheet, assets (Life insurance)",2019
126,DONAU Versicherung AG VIG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
128,GENERALI Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
135,GRAWE Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
140,HYPO Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
141,Kärntner Landes V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
142,ZÜRICH Versicherungs-AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
145,MERKUR Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
150,ÖBV V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
165,ERGO Versicherung AG,Other financial investments,40000,"Table 1:  Balance sheet, assets (Life insurance)",2019
167,VORARLBERGER V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
170,Allianz Leben Vers. AG,Other financial investments,3439000,"Table 1:  Balance sheet, assets (Life insurance)",2019
173,WIENER STÄDTISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
176,WÜSTENROT Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
177,APK Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
185,Nürnberger Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
195,FWU Life Insurance Austria AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
116,UNIQA Österreich Versicherungen AG,Deposits with ceding undertakings,1677000,"Table 1:  Balance sheet, assets (Life insurance)",2019
121,BAWAG P.S.K. Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
123,Helvetia Versicherungen AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
126,DONAU Versicherung AG VIG,Deposits with ceding undertakings,1922000,"Table 1:  Balance sheet, assets (Life insurance)",2019
128,GENERALI Versicherung AG,Deposits with ceding undertakings,8785000,"Table 1:  Balance sheet, assets (Life insurance)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
135,GRAWE Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
140,HYPO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
141,Kärntner Landes V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
142,ZÜRICH Versicherungs-AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
145,MERKUR Versicherung AG,Deposits with ceding undertakings,152000,"Table 1:  Balance sheet, assets (Life insurance)",2019
150,ÖBV V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
165,ERGO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
167,VORARLBERGER V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
170,Allianz Leben Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
173,WIENER STÄDTISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
176,WÜSTENROT Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
177,APK Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
185,Nürnberger Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
195,FWU Life Insurance Austria AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
116,UNIQA Österreich Versicherungen AG,Investments related to unit and index linked policies,4216219000,"Table 1:  Balance sheet, assets (Life insurance)",2019
121,BAWAG P.S.K. Versicherung AG,Investments related to unit and index linked policies,562592000,"Table 1:  Balance sheet, assets (Life insurance)",2019
123,Helvetia Versicherungen AG,Investments related to unit and index linked policies,772454000,"Table 1:  Balance sheet, assets (Life insurance)",2019
126,DONAU Versicherung AG VIG,Investments related to unit and index linked policies,429879000,"Table 1:  Balance sheet, assets (Life insurance)",2019
128,GENERALI Versicherung AG,Investments related to unit and index linked policies,1584130000,"Table 1:  Balance sheet, assets (Life insurance)",2019
129,NIEDERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,25453000,"Table 1:  Balance sheet, assets (Life insurance)",2019
135,GRAWE Versicherung AG,Investments related to unit and index linked policies,223522000,"Table 1:  Balance sheet, assets (Life insurance)",2019
140,HYPO Versicherung AG,Investments related to unit and index linked policies,32787000,"Table 1:  Balance sheet, assets (Life insurance)",2019
141,Kärntner Landes V.a.G.,Investments related to unit and index linked policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2019
142,ZÜRICH Versicherungs-AG,Investments related to unit and index linked policies,349394000,"Table 1:  Balance sheet, assets (Life insurance)",2019
145,MERKUR Versicherung AG,Investments related to unit and index linked policies,133484000,"Table 1:  Balance sheet, assets (Life insurance)",2019
150,ÖBV V.a.G.,Investments related to unit and index linked policies,98723000,"Table 1:  Balance sheet, assets (Life insurance)",2019
159,TIROLER VERSICHERUNG V.a.G. ,Investments related to unit and index linked policies,5374000,"Table 1:  Balance sheet, assets (Life insurance)",2019
165,ERGO Versicherung AG,Investments related to unit and index linked policies,1193332000,"Table 1:  Balance sheet, assets (Life insurance)",2019
167,VORARLBERGER V.a.G.,Investments related to unit and index linked policies,50526000,"Table 1:  Balance sheet, assets (Life insurance)",2019
169,OBERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,798095000,"Table 1:  Balance sheet, assets (Life insurance)",2019
170,Allianz Leben Vers. AG,Investments related to unit and index linked policies,1029765000,"Table 1:  Balance sheet, assets (Life insurance)",2019
173,WIENER STÄDTISCHE Vers. AG,Investments related to unit and index linked policies,5054505000,"Table 1:  Balance sheet, assets (Life insurance)",2019
176,WÜSTENROT Vers. AG,Investments related to unit and index linked policies,491514000,"Table 1:  Balance sheet, assets (Life insurance)",2019
177,APK Versicherung AG,Investments related to unit and index linked policies,70654000,"Table 1:  Balance sheet, assets (Life insurance)",2019
185,Nürnberger Versicherung AG,Investments related to unit and index linked policies,629148000,"Table 1:  Balance sheet, assets (Life insurance)",2019
195,FWU Life Insurance Austria AG,Investments related to unit and index linked policies,1172903000,"Table 1:  Balance sheet, assets (Life insurance)",2019
116,UNIQA Österreich Versicherungen AG,Debts owed by policyholders arising from direct operations,28972000,"Table 1:  Balance sheet, assets (Life insurance)",2019
121,BAWAG P.S.K. Versicherung AG,Debts owed by policyholders arising from direct operations,8489000,"Table 1:  Balance sheet, assets (Life insurance)",2019
123,Helvetia Versicherungen AG,Debts owed by policyholders arising from direct operations,1434000,"Table 1:  Balance sheet, assets (Life insurance)",2019
