No.,Insurance undertaking,category,value,Tabelle,year
123,Helvetia Versicherungen AG,Advances against policies,1282000,"Table 1:  Balance sheet, assets (Life insurance)",2016
126,DONAU Versicherung AG VIG,Advances against policies,2924000,"Table 1:  Balance sheet, assets (Life insurance)",2016
127,SPARKASSEN Vers. AG VIG,Advances against policies,17000,"Table 1:  Balance sheet, assets (Life insurance)",2016
128,GENERALI Versicherung AG,Advances against policies,1170000,"Table 1:  Balance sheet, assets (Life insurance)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Advances against policies,191000,"Table 1:  Balance sheet, assets (Life insurance)",2016
135,GRAWE Versicherung AG,Advances against policies,1480000,"Table 1:  Balance sheet, assets (Life insurance)",2016
140,HYPO Versicherung AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
141,Kärntner Landes V.a.G.,Advances against policies,32000,"Table 1:  Balance sheet, assets (Life insurance)",2016
142,ZÜRICH Versicherungs-AG,Advances against policies,232000,"Table 1:  Balance sheet, assets (Life insurance)",2016
145,MERKUR Versicherung AG,Advances against policies,45000,"Table 1:  Balance sheet, assets (Life insurance)",2016
150,ÖBV V.a.G.,Advances against policies,3564000,"Table 1:  Balance sheet, assets (Life insurance)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
165,ERGO Versicherung AG,Advances against policies,1146000,"Table 1:  Balance sheet, assets (Life insurance)",2016
167,VORARLBERGER V.a.G.,Advances against policies,4000,"Table 1:  Balance sheet, assets (Life insurance)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Advances against policies,12000,"Table 1:  Balance sheet, assets (Life insurance)",2016
170,Allianz Leben Vers. AG,Advances against policies,1525000,"Table 1:  Balance sheet, assets (Life insurance)",2016
173,WIENER STÄDTISCHE Vers. AG,Advances against policies,8606000,"Table 1:  Balance sheet, assets (Life insurance)",2016
176,WÜSTENROT Vers. AG,Advances against policies,15465000,"Table 1:  Balance sheet, assets (Life insurance)",2016
177,APK Versicherung AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
185,Nürnberger Versicherung AG,Advances against policies,346000,"Table 1:  Balance sheet, assets (Life insurance)",2016
195,FWU Life Insurance Austria AG,Advances against policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
116,UNIQA Österreich Vers. AG,Other loans,3367000,"Table 1:  Balance sheet, assets (Life insurance)",2016
121,BAWAG P.S.K. Versicherung AG,Other loans,1.23e+08,"Table 1:  Balance sheet, assets (Life insurance)",2016
123,Helvetia Versicherungen AG,Other loans,1.62e+08,"Table 1:  Balance sheet, assets (Life insurance)",2016
126,DONAU Versicherung AG VIG,Other loans,107270000,"Table 1:  Balance sheet, assets (Life insurance)",2016
127,SPARKASSEN Vers. AG VIG,Other loans,190083000,"Table 1:  Balance sheet, assets (Life insurance)",2016
128,GENERALI Versicherung AG,Other loans,485434000,"Table 1:  Balance sheet, assets (Life insurance)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
135,GRAWE Versicherung AG,Other loans,38512000,"Table 1:  Balance sheet, assets (Life insurance)",2016
140,HYPO Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
141,Kärntner Landes V.a.G.,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
142,ZÜRICH Versicherungs-AG,Other loans,3.2e+07,"Table 1:  Balance sheet, assets (Life insurance)",2016
145,MERKUR Versicherung AG,Other loans,3e+07,"Table 1:  Balance sheet, assets (Life insurance)",2016
150,ÖBV V.a.G.,Other loans,140573000,"Table 1:  Balance sheet, assets (Life insurance)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Other loans,2500000,"Table 1:  Balance sheet, assets (Life insurance)",2016
165,ERGO Versicherung AG,Other loans,4700000,"Table 1:  Balance sheet, assets (Life insurance)",2016
167,VORARLBERGER V.a.G.,Other loans,19200000,"Table 1:  Balance sheet, assets (Life insurance)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Other loans,5e+06,"Table 1:  Balance sheet, assets (Life insurance)",2016
170,Allianz Leben Vers. AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
173,WIENER STÄDTISCHE Vers. AG,Other loans,207358000,"Table 1:  Balance sheet, assets (Life insurance)",2016
176,WÜSTENROT Vers. AG,Other loans,140592000,"Table 1:  Balance sheet, assets (Life insurance)",2016
177,APK Versicherung AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
185,Nürnberger Versicherung AG,Other loans,16132000,"Table 1:  Balance sheet, assets (Life insurance)",2016
195,FWU Life Insurance Austria AG,Other loans,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
116,UNIQA Österreich Vers. AG,Deposits with credit institutions,9.5e+07,"Table 1:  Balance sheet, assets (Life insurance)",2016
121,BAWAG P.S.K. Versicherung AG,Deposits with credit institutions,98000,"Table 1:  Balance sheet, assets (Life insurance)",2016
123,Helvetia Versicherungen AG,Deposits with credit institutions,2.6e+07,"Table 1:  Balance sheet, assets (Life insurance)",2016
126,DONAU Versicherung AG VIG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
127,SPARKASSEN Vers. AG VIG,Deposits with credit institutions,60500000,"Table 1:  Balance sheet, assets (Life insurance)",2016
128,GENERALI Versicherung AG,Deposits with credit institutions,108241000,"Table 1:  Balance sheet, assets (Life insurance)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
135,GRAWE Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
140,HYPO Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
141,Kärntner Landes V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
142,ZÜRICH Versicherungs-AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
145,MERKUR Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
150,ÖBV V.a.G.,Deposits with credit institutions,265000,"Table 1:  Balance sheet, assets (Life insurance)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with credit institutions,10431000,"Table 1:  Balance sheet, assets (Life insurance)",2016
165,ERGO Versicherung AG,Deposits with credit institutions,10908000,"Table 1:  Balance sheet, assets (Life insurance)",2016
167,VORARLBERGER V.a.G.,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
170,Allianz Leben Vers. AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
173,WIENER STÄDTISCHE Vers. AG,Deposits with credit institutions,20093000,"Table 1:  Balance sheet, assets (Life insurance)",2016
176,WÜSTENROT Vers. AG,Deposits with credit institutions,9.5e+07,"Table 1:  Balance sheet, assets (Life insurance)",2016
177,APK Versicherung AG,Deposits with credit institutions,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
185,Nürnberger Versicherung AG,Deposits with credit institutions,3e+06,"Table 1:  Balance sheet, assets (Life insurance)",2016
195,FWU Life Insurance Austria AG,Deposits with credit institutions,9285000,"Table 1:  Balance sheet, assets (Life insurance)",2016
116,UNIQA Österreich Vers. AG,Other financial investments,258000,"Table 1:  Balance sheet, assets (Life insurance)",2016
121,BAWAG P.S.K. Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
123,Helvetia Versicherungen AG,Other financial investments,543000,"Table 1:  Balance sheet, assets (Life insurance)",2016
126,DONAU Versicherung AG VIG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
127,SPARKASSEN Vers. AG VIG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
128,GENERALI Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
135,GRAWE Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
140,HYPO Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
141,Kärntner Landes V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
142,ZÜRICH Versicherungs-AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
145,MERKUR Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
150,ÖBV V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
165,ERGO Versicherung AG,Other financial investments,540000,"Table 1:  Balance sheet, assets (Life insurance)",2016
167,VORARLBERGER V.a.G.,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
170,Allianz Leben Vers. AG,Other financial investments,2181000,"Table 1:  Balance sheet, assets (Life insurance)",2016
173,WIENER STÄDTISCHE Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
176,WÜSTENROT Vers. AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
177,APK Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
185,Nürnberger Versicherung AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
195,FWU Life Insurance Austria AG,Other financial investments,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
116,UNIQA Österreich Vers. AG,Deposits with ceding undertakings,1e+05,"Table 1:  Balance sheet, assets (Life insurance)",2016
121,BAWAG P.S.K. Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
123,Helvetia Versicherungen AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
126,DONAU Versicherung AG VIG,Deposits with ceding undertakings,3250000,"Table 1:  Balance sheet, assets (Life insurance)",2016
127,SPARKASSEN Vers. AG VIG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
128,GENERALI Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
135,GRAWE Versicherung AG,Deposits with ceding undertakings,21000,"Table 1:  Balance sheet, assets (Life insurance)",2016
140,HYPO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
141,Kärntner Landes V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
142,ZÜRICH Versicherungs-AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
145,MERKUR Versicherung AG,Deposits with ceding undertakings,2000,"Table 1:  Balance sheet, assets (Life insurance)",2016
150,ÖBV V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
165,ERGO Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
167,VORARLBERGER V.a.G.,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
170,Allianz Leben Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
173,WIENER STÄDTISCHE Vers. AG,Deposits with ceding undertakings,674000,"Table 1:  Balance sheet, assets (Life insurance)",2016
176,WÜSTENROT Vers. AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
177,APK Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
185,Nürnberger Versicherung AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
195,FWU Life Insurance Austria AG,Deposits with ceding undertakings,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
116,UNIQA Österreich Vers. AG,Investments related to unit and index linked policies,4413902000,"Table 1:  Balance sheet, assets (Life insurance)",2016
121,BAWAG P.S.K. Versicherung AG,Investments related to unit and index linked policies,577503000,"Table 1:  Balance sheet, assets (Life insurance)",2016
123,Helvetia Versicherungen AG,Investments related to unit and index linked policies,436986000,"Table 1:  Balance sheet, assets (Life insurance)",2016
126,DONAU Versicherung AG VIG,Investments related to unit and index linked policies,402089000,"Table 1:  Balance sheet, assets (Life insurance)",2016
127,SPARKASSEN Vers. AG VIG,Investments related to unit and index linked policies,2350119000,"Table 1:  Balance sheet, assets (Life insurance)",2016
128,GENERALI Versicherung AG,Investments related to unit and index linked policies,1581950000,"Table 1:  Balance sheet, assets (Life insurance)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Investments related to unit and index linked policies,21998000,"Table 1:  Balance sheet, assets (Life insurance)",2016
135,GRAWE Versicherung AG,Investments related to unit and index linked policies,206493000,"Table 1:  Balance sheet, assets (Life insurance)",2016
140,HYPO Versicherung AG,Investments related to unit and index linked policies,27627000,"Table 1:  Balance sheet, assets (Life insurance)",2016
141,Kärntner Landes V.a.G.,Investments related to unit and index linked policies,0,"Table 1:  Balance sheet, assets (Life insurance)",2016
142,ZÜRICH Versicherungs-AG,Investments related to unit and index linked policies,288049000,"Table 1:  Balance sheet, assets (Life insurance)",2016
145,MERKUR Versicherung AG,Investments related to unit and index linked policies,141877000,"Table 1:  Balance sheet, assets (Life insurance)",2016
150,ÖBV V.a.G.,Investments related to unit and index linked policies,95283000,"Table 1:  Balance sheet, assets (Life insurance)",2016
