VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
123,Helvetia Versicherungen AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,151000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,827000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Hypothekenforderungen,5905000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Hypothekenforderungen,59153000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Hypothekenforderungen,1e+06,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Hypothekenforderungen,36000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Hypothekenforderungen,55019000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Hypothekenforderungen,367288000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Hypothekenforderungen,54125000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Vorauszahlungen auf Polizzen,11410000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Vorauszahlungen auf Polizzen,27000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Vorauszahlungen auf Polizzen,954000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Vorauszahlungen auf Polizzen,2377000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Vorauszahlungen auf Polizzen,164000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Vorauszahlungen auf Polizzen,196000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Vorauszahlungen auf Polizzen,1324000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Vorauszahlungen auf Polizzen,34000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Vorauszahlungen auf Polizzen,218000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Vorauszahlungen auf Polizzen,37000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Vorauszahlungen auf Polizzen,2481000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Vorauszahlungen auf Polizzen,55000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Vorauszahlungen auf Polizzen,670000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Vorauszahlungen auf Polizzen,51000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Vorauszahlungen auf Polizzen,15000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Vorauszahlungen auf Polizzen,1122000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Vorauszahlungen auf Polizzen,6801000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Vorauszahlungen auf Polizzen,18015000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Vorauszahlungen auf Polizzen,462000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Sonstige Ausleihungen,40955000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Sonstige Ausleihungen,1.26e+08,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Sonstige Ausleihungen,1.19e+08,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Sonstige Ausleihungen,69226000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Sonstige Ausleihungen,386434000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Sonstige Ausleihungen,22879000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Sonstige Ausleihungen,2.5e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Sonstige Ausleihungen,102484000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Ausleihungen,1e+06,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Sonstige Ausleihungen,47657000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Sonstige Ausleihungen,19200000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Ausleihungen,10113000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Sonstige Ausleihungen,299304000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Sonstige Ausleihungen,193672000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Sonstige Ausleihungen,11076000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Guthaben bei Kreditinstituten,8e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Guthaben bei Kreditinstituten,15113000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Guthaben bei Kreditinstituten,5e+06,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Guthaben bei Kreditinstituten,108314000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Guthaben bei Kreditinstituten,1046000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Guthaben bei Kreditinstituten,265000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Guthaben bei Kreditinstituten,23222000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Guthaben bei Kreditinstituten,126096000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Guthaben bei Kreditinstituten,44900000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Guthaben bei Kreditinstituten,7500000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Guthaben bei Kreditinstituten,13263000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Andere sonstige Kapitalanlagen,258000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Andere sonstige Kapitalanlagen,869000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Andere sonstige Kapitalanlagen,540000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Andere sonstige Kapitalanlagen,5755000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,1070000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Depotforderungen aus dem übernommenen RV-Geschäft,2185000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,9051000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,23000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,65000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
165,ERGO Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
167,VORARLBERGER V.a.G.,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
169,OBERÖSTERREICHISCHE Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
170,Allianz Leben Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
173,WIENER STÄDTISCHE Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
176,WÜSTENROT Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
177,APK Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
185,Nürnberger Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
195,FWU Life Insurance Austria AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
116,UNIQA Österreich Vers. AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,4311021000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
121,BAWAG P.S.K. Versicherung AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,531019000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
123,Helvetia Versicherungen AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,612490000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
126,DONAU Versicherung AG VIG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,394230000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
128,GENERALI Versicherung AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,1417492000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
129,NIEDERÖSTERREICHISCHE Vers. AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,22784000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
135,GRAWE Versicherung AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,207566000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
140,HYPO Versicherung AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,29445000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
141,Kärntner Landes V.a.G.,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
142,ZÜRICH Versicherungs-AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,300038000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
145,MERKUR Versicherung AG,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,131342000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
150,ÖBV V.a.G.,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,82085000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
159,TIROLER VERSICHERUNG V.a.G. ,Kapitalanlagen der fonds- und indexgebund. Lebensversicherung,5039000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2018
