VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
170,Allianz Leben Vers. AG,Schuldverschreibungen und andere festverzinsliche Wertpapiere,733705000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Schuldverschreibungen und andere festverzinsliche Wertpapiere,2762123000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Schuldverschreibungen und andere festverzinsliche Wertpapiere,2147839000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Schuldverschreibungen und andere festverzinsliche Wertpapiere,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Schuldverschreibungen und andere festverzinsliche Wertpapiere,321219000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Schuldverschreibungen und andere festverzinsliche Wertpapiere,6397000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Anteile an gemeinschaftlichen Kapitalanlagen,3019000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,536000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Anteile an gemeinschaftlichen Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Hypothekenforderungen,8338000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Hypothekenforderungen,27000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Hypothekenforderungen,5000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Hypothekenforderungen,57610000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Hypothekenforderungen,180555000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Hypothekenforderungen,2329000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Hypothekenforderungen,29000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Hypothekenforderungen,56000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Hypothekenforderungen,196000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Hypothekenforderungen,50826000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Hypothekenforderungen,188795000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Hypothekenforderungen,57537000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Hypothekenforderungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Vorauszahlungen auf Polizzen,5109000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Vorauszahlungen auf Polizzen,51000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Vorauszahlungen auf Polizzen,1282000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Vorauszahlungen auf Polizzen,2924000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Vorauszahlungen auf Polizzen,17000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Vorauszahlungen auf Polizzen,1170000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Vorauszahlungen auf Polizzen,191000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Vorauszahlungen auf Polizzen,1480000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Vorauszahlungen auf Polizzen,32000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Vorauszahlungen auf Polizzen,232000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Vorauszahlungen auf Polizzen,45000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Vorauszahlungen auf Polizzen,3564000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Vorauszahlungen auf Polizzen,1146000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Vorauszahlungen auf Polizzen,4000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Vorauszahlungen auf Polizzen,12000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Vorauszahlungen auf Polizzen,1525000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Vorauszahlungen auf Polizzen,8606000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Vorauszahlungen auf Polizzen,15465000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Vorauszahlungen auf Polizzen,346000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Vorauszahlungen auf Polizzen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Sonstige Ausleihungen,3367000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Sonstige Ausleihungen,1.23e+08,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Sonstige Ausleihungen,1.62e+08,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Sonstige Ausleihungen,107270000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Sonstige Ausleihungen,190083000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Sonstige Ausleihungen,485434000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Sonstige Ausleihungen,38512000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Sonstige Ausleihungen,3.2e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Sonstige Ausleihungen,3e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Sonstige Ausleihungen,140573000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Sonstige Ausleihungen,2500000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Sonstige Ausleihungen,4700000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Sonstige Ausleihungen,19200000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Sonstige Ausleihungen,5e+06,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Sonstige Ausleihungen,207358000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Sonstige Ausleihungen,140592000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Sonstige Ausleihungen,16132000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Sonstige Ausleihungen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Guthaben bei Kreditinstituten,9.5e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Guthaben bei Kreditinstituten,98000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Guthaben bei Kreditinstituten,2.6e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Guthaben bei Kreditinstituten,60500000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Guthaben bei Kreditinstituten,108241000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Guthaben bei Kreditinstituten,265000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Guthaben bei Kreditinstituten,10431000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Guthaben bei Kreditinstituten,10908000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Guthaben bei Kreditinstituten,20093000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Guthaben bei Kreditinstituten,9.5e+07,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Guthaben bei Kreditinstituten,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Guthaben bei Kreditinstituten,3e+06,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Guthaben bei Kreditinstituten,9285000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Andere sonstige Kapitalanlagen,258000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Andere sonstige Kapitalanlagen,543000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Andere sonstige Kapitalanlagen,540000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Andere sonstige Kapitalanlagen,2181000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Andere sonstige Kapitalanlagen,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
116,UNIQA Österreich Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,1e+05,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
121,BAWAG P.S.K. Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
123,Helvetia Versicherungen AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
126,DONAU Versicherung AG VIG,Depotforderungen aus dem übernommenen RV-Geschäft,3250000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
127,SPARKASSEN Vers. AG VIG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
128,GENERALI Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
129,NIEDERÖSTERREICHISCHE Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
135,GRAWE Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,21000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
140,HYPO Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
141,Kärntner Landes V.a.G.,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
142,ZÜRICH Versicherungs-AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
145,MERKUR Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,2000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
150,ÖBV V.a.G.,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
159,TIROLER VERSICHERUNG V.a.G. ,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
165,ERGO Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
167,VORARLBERGER V.a.G.,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
169,OBERÖSTERREICHISCHE Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
170,Allianz Leben Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
173,WIENER STÄDTISCHE Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,674000,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
176,WÜSTENROT Vers. AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
177,APK Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
185,Nürnberger Versicherung AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
195,FWU Life Insurance Austria AG,Depotforderungen aus dem übernommenen RV-Geschäft,0,"Tabelle 1:  Bilanz, Aktiva (Lebensversicherung)",2016
